game_id,season,week,season_type,home_team,home_conference,away_team,away_conference,pre_game_spread,predicted_spread,regression_spread_pred,classification_spread_pred,classification_confidence,actual_spread,start_date,spread_result,regression_spread_result,classification_spread_result
401110849,2019,12,regular,Auburn,SEC,Georgia,SEC,3.0,1.0,1,1,0.38942116,7.0,2019-11-16 20:30:00+00:00,0,Lost,Lost
401119304,2019,12,regular,Ball State,Mid-American,Central Michigan,Mid-American,-1.0,0.5,0,0,0.60414195,1.0,2019-11-16 20:30:00+00:00,0,Won,Won
401114345,2019,12,regular,New Mexico State,FBS Independents,Incarnate Word,MISSING,-7.5,-16.0,1,1,0.41078234,-13.0,2019-11-16 21:00:00+00:00,1,Won,Won
401117546,2019,12,regular,Utah State,Mountain West,Wyoming,Mountain West,-4.5,-8.5,1,0,0.5407742,-5.0,2019-11-16 21:00:00+00:00,1,Won,Lost
401112199,2019,12,regular,Iowa,Big Ten,Minnesota,Big Ten,-3.0,-3.0,1,1,0.40535486,-4.0,2019-11-16 21:00:00+00:00,1,Won,Won
401117548,2019,12,regular,UNLV,Mountain West,Hawai'i,Mountain West,6.5,1.0,1,0,0.57835597,14.0,2019-11-16 21:00:00+00:00,0,Lost,Won
401112509,2019,12,regular,Duke,ACC,Syracuse,ACC,-9.0,-8.0,0,0,0.66788626,43.0,2019-11-16 21:00:00+00:00,0,Won,Won
401114310,2019,12,regular,Middle Tennessee,Conference USA,Rice,Conference USA,-13.0,-13.0,1,1,0.46429998,3.0,2019-11-16 21:30:00+00:00,0,Lost,Lost
401114231,2019,12,regular,Washington State,Pac-12,Stanford,Pac-12,-10.5,-5.0,0,1,0.43878448,-27.0,2019-11-16 21:30:00+00:00,1,Lost,Won
401121971,2019,12,regular,South Alabama,Sun Belt,Louisiana,Sun Belt,27.5,15.5,1,1,0.30277294,10.0,2019-11-16 22:00:00+00:00,1,Won,Won
401114311,2019,12,regular,UT San Antonio,Conference USA,Southern Mississippi,Conference USA,17.0,8.5,1,0,0.5989582,19.0,2019-11-16 23:00:00+00:00,0,Lost,Won
401117544,2019,12,regular,Colorado State,Mountain West,Air Force,Mountain West,10.5,-1.0,1,1,0.47918677,17.0,2019-11-17 00:00:00+00:00,0,Lost,Lost
401110850,2019,12,regular,Ole Miss,SEC,LSU,SEC,21.0,12.5,1,0,0.71695054,21.0,2019-11-17 00:00:00+00:00,1,Push,Push
401117903,2019,12,regular,South Florida,American Athletic,Cincinnati,American Athletic,13.0,5.0,1,0,0.53340054,3.0,2019-11-17 00:00:00+00:00,1,Won,Lost
401114161,2019,12,regular,Oregon State,Pac-12,Arizona State,Pac-12,1.0,7.0,0,0,0.535329,-1.0,2019-11-17 00:30:00+00:00,1,Lost,Lost
401112512,2019,12,regular,NC State,ACC,Louisville,ACC,4.5,-0.5,1,0,0.5607982,14.0,2019-11-17 00:30:00+00:00,0,Lost,Won
401112082,2019,12,regular,Baylor,Big 12,Oklahoma,Big 12,10.5,8.0,1,0,0.53835136,3.0,2019-11-17 00:30:00+00:00,1,Won,Lost
401121968,2019,12,regular,Georgia State,Sun Belt,Appalachian State,Sun Belt,15.0,0.5,1,0,0.5549727,29.0,2019-11-17 00:30:00+00:00,0,Lost,Won
401110853,2019,12,regular,Texas A&M,SEC,South Carolina,SEC,-10.5,-10.5,1,1,0.44269747,-24.0,2019-11-17 00:30:00+00:00,1,Won,Won
401114216,2019,12,regular,Utah,Pac-12,UCLA,Pac-12,-21.0,-10.0,0,1,0.48524463,-46.0,2019-11-17 01:00:00+00:00,1,Lost,Won
401117545,2019,12,regular,Boise State,Mountain West,New Mexico,Mountain West,-26.0,-18.5,0,1,0.419272,-33.0,2019-11-17 03:15:00+00:00,1,Lost,Won
401114172,2019,12,regular,Oregon,Pac-12,Arizona,Pac-12,-27.0,-19.5,0,0,0.5366865,-28.0,2019-11-17 03:30:00+00:00,1,Lost,Lost
401114181,2019,12,regular,California,Pac-12,USC,Pac-12,4.0,10.5,0,1,0.45305002,24.0,2019-11-17 04:00:00+00:00,0,Won,Lost
